"Step","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/MATH500","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/MATH500__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/MATH500__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/MATH500","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/MATH500__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/MATH500__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/MATH500__MAX"
"536","307.7043795620438","307.7043795620438","307.7043795620438","283.44280442804427","283.44280442804427","283.44280442804427","","","","","",""
"540","303.68382352941177","303.68382352941177","303.68382352941177","297.3787878787879","297.3787878787879","297.3787878787879","","","","","",""
"544","297.685393258427","297.685393258427","297.685393258427","301.07142857142856","301.07142857142856","301.07142857142856","","","","","",""
"548","301.0111524163569","301.0111524163569","301.0111524163569","301.38783269961976","301.38783269961976","301.38783269961976","","","","","",""
"552","305.0641509433962","305.0641509433962","305.0641509433962","313.3625954198473","313.3625954198473","313.3625954198473","","","","","",""
"556","312.4476534296029","312.4476534296029","312.4476534296029","308.8929889298893","308.8929889298893","308.8929889298893","","","","","",""
"560","304.5607142857143","304.5607142857143","304.5607142857143","315.1941391941392","315.1941391941392","315.1941391941392","","","","","",""
"564","297.5113636363636","297.5113636363636","297.5113636363636","326.4043321299639","326.4043321299639","326.4043321299639","","","","","",""
"568","315.187969924812","315.187969924812","315.187969924812","319.03345724907064","319.03345724907064","319.03345724907064","","","","","",""
"572","300.72222222222223","300.72222222222223","300.72222222222223","309.44160583941607","309.44160583941607","309.44160583941607","","","","","",""
"576","314.1660516605166","314.1660516605166","314.1660516605166","298.55970149253733","298.55970149253733","298.55970149253733","","","","","",""
"580","302.7912087912088","302.7912087912088","302.7912087912088","317.4907749077491","317.4907749077491","317.4907749077491","","","","","",""
"584","301.93772893772893","301.93772893772893","301.93772893772893","327.00738007380073","327.00738007380073","327.00738007380073","","","","","",""
"588","282.23954372623575","282.23954372623575","282.23954372623575","330.47232472324725","330.47232472324725","330.47232472324725","","","","","",""
"592","315.4963768115942","315.4963768115942","315.4963768115942","339.98932384341634","339.98932384341634","339.98932384341634","","","","","",""
"596","318.15162454873644","318.15162454873644","318.15162454873644","304.1740740740741","304.1740740740741","304.1740740740741","","","","","",""
"600","296.4124087591241","296.4124087591241","296.4124087591241","305.8138686131387","305.8138686131387","305.8138686131387","","","","","",""
"604","306.23722627737226","306.23722627737226","306.23722627737226","317.4280575539568","317.4280575539568","317.4280575539568","","","","","",""
"608","311.01476014760146","311.01476014760146","311.01476014760146","309.75735294117646","309.75735294117646","309.75735294117646","","","","","",""
"612","312.73977695167287","312.73977695167287","312.73977695167287","311.84727272727275","311.84727272727275","311.84727272727275","","","","","",""
"616","307.5534351145038","307.5534351145038","307.5534351145038","282.125","282.125","282.125","","","","","",""
"620","290.6766917293233","290.6766917293233","290.6766917293233","291.7043795620438","291.7043795620438","291.7043795620438","","","","","",""
"624","293.6466165413534","293.6466165413534","293.6466165413534","288.0791366906475","288.0791366906475","288.0791366906475","","","","","",""
"628","285.66153846153844","285.66153846153844","285.66153846153844","279.66911764705884","279.66911764705884","279.66911764705884","","","","","",""
"632","294.55970149253733","294.55970149253733","294.55970149253733","288.1245283018868","288.1245283018868","288.1245283018868","","","","","",""
"636","303.7032967032967","303.7032967032967","303.7032967032967","305.9267399267399","305.9267399267399","305.9267399267399","","","","","",""
"640","296.20676691729324","296.20676691729324","296.20676691729324","310.4719101123595","310.4719101123595","310.4719101123595","","","","","",""
"644","294.6629213483146","294.6629213483146","294.6629213483146","296.23018867924526","296.23018867924526","296.23018867924526","","","","","",""
"648","286.66789667896677","286.66789667896677","286.66789667896677","287.93461538461537","287.93461538461537","287.93461538461537","","","","","",""
"652","310.4327272727273","310.4327272727273","310.4327272727273","319.992673992674","319.992673992674","319.992673992674","","","","","",""
"656","291.71535580524346","291.71535580524346","291.71535580524346","322.53932584269666","322.53932584269666","322.53932584269666","","","","","",""
"660","288.0810810810811","288.0810810810811","288.0810810810811","289.4139194139194","289.4139194139194","289.4139194139194","","","","","",""
"664","314.38827838827837","314.38827838827837","314.38827838827837","305.9160583941606","305.9160583941606","305.9160583941606","","","","","",""
"668","301.2988929889299","301.2988929889299","301.2988929889299","305.4377358490566","305.4377358490566","305.4377358490566","","","","","",""
"672","299.5992647058824","299.5992647058824","299.5992647058824","314.84132841328415","314.84132841328415","314.84132841328415","","","","","",""
"676","288.13868613138686","288.13868613138686","288.13868613138686","294.72623574144484","294.72623574144484","294.72623574144484","","","","","",""
"680","313.9054545454545","313.9054545454545","313.9054545454545","292.95571955719555","292.95571955719555","292.95571955719555","","","","","",""
"684","338.3046594982079","338.3046594982079","338.3046594982079","313.88321167883214","313.88321167883214","313.88321167883214","","","","","",""
"688","314.3333333333333","314.3333333333333","314.3333333333333","312.6353383458647","312.6353383458647","312.6353383458647","","","","","",""
"692","298.93014705882354","298.93014705882354","298.93014705882354","296.65234375","296.65234375","296.65234375","","","","","",""
"696","307.24908424908426","307.24908424908426","307.24908424908426","320.7644787644788","320.7644787644788","320.7644787644788","","","","","",""
"700","289.5289575289575","289.5289575289575","289.5289575289575","335.51301115241637","335.51301115241637","335.51301115241637","","","","","",""
"704","298.43122676579924","298.43122676579924","298.43122676579924","337.86764705882354","337.86764705882354","337.86764705882354","","","","","",""
"708","296.455938697318","296.455938697318","296.455938697318","323.11567164179104","323.11567164179104","323.11567164179104","","","","","",""
"712","305.25757575757575","305.25757575757575","305.25757575757575","291.7962962962963","291.7962962962963","291.7962962962963","","","","","",""
"716","337.4889705882353","337.4889705882353","337.4889705882353","309.26739926739924","309.26739926739924","309.26739926739924","","","","","",""
"720","338.53090909090906","338.53090909090906","338.53090909090906","319.9630996309963","319.9630996309963","319.9630996309963","","","","","",""
"724","317.9250936329588","317.9250936329588","317.9250936329588","314.49454545454546","314.49454545454546","314.49454545454546","","","","","",""
"728","346.6044776119403","346.6044776119403","346.6044776119403","306.09328358208955","306.09328358208955","306.09328358208955","","","","","",""
"732","331.0423076923077","331.0423076923077","331.0423076923077","330.2661870503597","330.2661870503597","330.2661870503597","","","","","",""
"736","315.8740740740741","315.8740740740741","315.8740740740741","322.2214285714286","322.2214285714286","322.2214285714286","","","","","",""
"740","306.4396887159533","306.4396887159533","306.4396887159533","311.24632352941177","311.24632352941177","311.24632352941177","","","","","",""
"744","340.3448275862069","340.3448275862069","340.3448275862069","284.09328358208955","284.09328358208955","284.09328358208955","","","","","",""
"748","307.197628458498","307.197628458498","307.197628458498","278.4169741697417","278.4169741697417","278.4169741697417","","","","","",""
"752","313.54135338345867","313.54135338345867","313.54135338345867","313.9054545454545","313.9054545454545","313.9054545454545","","","","","",""
"756","332.203007518797","332.203007518797","332.203007518797","294.1185185185185","294.1185185185185","294.1185185185185","","","","","",""
"760","319.55725190839695","319.55725190839695","319.55725190839695","329.3140794223827","329.3140794223827","329.3140794223827","","","","","",""
"764","317.82156133828994","317.82156133828994","317.82156133828994","292.7689393939394","292.7689393939394","292.7689393939394","","","","","",""
"768","310.87692307692305","310.87692307692305","310.87692307692305","320.7865168539326","320.7865168539326","320.7865168539326","","","","","",""
"772","321.16731517509726","321.16731517509726","321.16731517509726","299.8052434456929","299.8052434456929","299.8052434456929","","","","","",""
"776","343.11654135338347","343.11654135338347","343.11654135338347","308.468992248062","308.468992248062","308.468992248062","","","","","",""
"780","303.70522388059703","303.70522388059703","303.70522388059703","338.61172161172163","338.61172161172163","338.61172161172163","","","","","",""
"784","304.1818181818182","304.1818181818182","304.1818181818182","332.2230483271375","332.2230483271375","332.2230483271375","","","","","",""
"788","322.42335766423355","322.42335766423355","322.42335766423355","313.75555555555553","313.75555555555553","313.75555555555553","","","","","",""
"792","300.2686567164179","300.2686567164179","300.2686567164179","320.9320754716981","320.9320754716981","320.9320754716981","","","","","",""
"796","317.99626865671644","317.99626865671644","317.99626865671644","329.97037037037035","329.97037037037035","329.97037037037035","","","","","",""
"800","329.58801498127343","329.58801498127343","329.58801498127343","295.4736842105263","295.4736842105263","295.4736842105263","","","","","",""
"804","331.5978260869565","331.5978260869565","331.5978260869565","308.6542750929368","308.6542750929368","308.6542750929368","","","","","",""
"808","312.0574712643678","312.0574712643678","312.0574712643678","302.0387596899225","302.0387596899225","302.0387596899225","","","","","",""
"812","306.4589552238806","306.4589552238806","306.4589552238806","327.0743494423792","327.0743494423792","327.0743494423792","","","","","",""
"816","315.4569288389513","315.4569288389513","315.4569288389513","317.7372549019608","317.7372549019608","317.7372549019608","","","","","",""
"820","311.203007518797","311.203007518797","311.203007518797","329.6526717557252","329.6526717557252","329.6526717557252","","","","","",""
"824","309.875","309.875","309.875","306.8705882352941","306.8705882352941","306.8705882352941","","","","","",""
"828","308","308","308","335.75289575289577","335.75289575289577","335.75289575289577","","","","","",""
"832","303.5681818181818","303.5681818181818","303.5681818181818","315.03543307086613","315.03543307086613","315.03543307086613","","","","","",""
"836","323.5110294117647","323.5110294117647","323.5110294117647","","","","","","","","",""
"840","301.71102661596956","301.71102661596956","301.71102661596956","","","","","","","","",""
"844","316.014598540146","316.014598540146","316.014598540146","","","","","","","","",""
"848","309.8171206225681","309.8171206225681","309.8171206225681","","","","","","","","",""
"852","302.61867704280155","302.61867704280155","302.61867704280155","","","","","","","","",""
