"Step","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/GSM8k","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/GSM8k__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/GSM8k","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/GSM8k__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/GSM8k__MAX"
"508","157.8849315068493","157.8849315068493","157.8849315068493","150.08238636363637","150.08238636363637","150.08238636363637","","","","","",""
"512","155.4577981651376","155.4577981651376","155.4577981651376","151.53074739829708","151.53074739829708","151.53074739829708","","","","","",""
"516","156.0383912248629","156.0383912248629","156.0383912248629","151.39829706717123","151.39829706717123","151.39829706717123","","","","","",""
"520","156.9909420289855","156.9909420289855","156.9909420289855","155.9119850187266","155.9119850187266","155.9119850187266","","","","","",""
"524","156.84301270417424","156.84301270417424","156.84301270417424","155.42056074766356","155.42056074766356","155.42056074766356","","","","","",""
"528","159.68496849684968","159.68496849684968","159.68496849684968","156.0995305164319","156.0995305164319","156.0995305164319","","","","","",""
"532","161.36322463768116","161.36322463768116","161.36322463768116","160.12183692596065","160.12183692596065","160.12183692596065","","","","","",""
"536","162.0497287522604","162.0497287522604","162.0497287522604","156.91823308270676","156.91823308270676","156.91823308270676","","","","","",""
"540","161.0763701707098","161.0763701707098","161.0763701707098","161.15671641791045","161.15671641791045","161.15671641791045","","","","","",""
"544","161.31720430107526","161.31720430107526","161.31720430107526","159.40243902439025","159.40243902439025","159.40243902439025","","","","","",""
"548","164.5505415162455","164.5505415162455","164.5505415162455","162.66943674976915","162.66943674976915","162.66943674976915","","","","","",""
"552","161.11472448057813","161.11472448057813","161.11472448057813","159.455223880597","159.455223880597","159.455223880597","","","","","",""
"556","159.4491833030853","159.4491833030853","159.4491833030853","167.70084666039511","167.70084666039511","167.70084666039511","","","","","",""
"560","160.2785388127854","160.2785388127854","160.2785388127854","165.05898876404495","165.05898876404495","165.05898876404495","","","","","",""
"564","156.16036866359448","156.16036866359448","156.16036866359448","163.5004712535344","163.5004712535344","163.5004712535344","","","","","",""
"568","157.55210237659963","157.55210237659963","157.55210237659963","164.7891737891738","164.7891737891738","164.7891737891738","","","","","",""
"572","158.80804387568557","158.80804387568557","158.80804387568557","163.5829428303655","163.5829428303655","163.5829428303655","","","","","",""
"576","163.28","163.28","163.28","162.2110694183865","162.2110694183865","162.2110694183865","","","","","",""
"580","164.08568824065634","164.08568824065634","164.08568824065634","165.85687558465855","165.85687558465855","165.85687558465855","","","","","",""
"584","166.68592057761734","166.68592057761734","166.68592057761734","163.42289498580888","163.42289498580888","163.42289498580888","","","","","",""
"588","164.5140525838622","164.5140525838622","164.5140525838622","163.48698884758363","163.48698884758363","163.48698884758363","","","","","",""
"592","165.31776556776558","165.31776556776558","165.31776556776558","163.54003724394786","163.54003724394786","163.54003724394786","","","","","",""
"596","163.47549909255898","163.47549909255898","163.47549909255898","161.08270676691728","161.08270676691728","161.08270676691728","","","","","",""
"600","163.4502283105023","163.4502283105023","163.4502283105023","158.99532710280374","158.99532710280374","158.99532710280374","","","","","",""
"604","162.42224231464738","162.42224231464738","162.42224231464738","161.62628145386765","161.62628145386765","161.62628145386765","","","","","",""
"608","165.79693140794222","165.79693140794222","165.79693140794222","158.45368620037806","158.45368620037806","158.45368620037806","","","","","",""
"612","166.81215970961887","166.81215970961887","166.81215970961887","158.6081208687441","158.6081208687441","158.6081208687441","","","","","",""
"616","162.39421338155515","162.39421338155515","162.39421338155515","156.29539040451553","156.29539040451553","156.29539040451553","","","","","",""
"620","163.0713640469738","163.0713640469738","163.0713640469738","154.4469696969697","154.4469696969697","154.4469696969697","","","","","",""
"624","164.61904761904762","164.61904761904762","164.61904761904762","160.2296786389414","160.2296786389414","160.2296786389414","","","","","",""
"628","165.76264949402025","165.76264949402025","165.76264949402025","158.26628895184135","158.26628895184135","158.26628895184135","","","","","",""
"632","163.73204419889504","163.73204419889504","163.73204419889504","156.57894736842104","156.57894736842104","156.57894736842104","","","","","",""
"636","165.48862602365787","165.48862602365787","165.48862602365787","155.59172154280338","155.59172154280338","155.59172154280338","","","","","",""
"640","164.64279155188245","164.64279155188245","164.64279155188245","154.78882575757575","154.78882575757575","154.78882575757575","","","","","",""
"644","168.528880866426","168.528880866426","168.528880866426","156.6867924528302","156.6867924528302","156.6867924528302","","","","","",""
"648","170.52506836827712","170.52506836827712","170.52506836827712","160.8397737983035","160.8397737983035","160.8397737983035","","","","","",""
"652","167.56295620437956","167.56295620437956","167.56295620437956","158.9754716981132","158.9754716981132","158.9754716981132","","","","","",""
"656","166.92194674012856","166.92194674012856","166.92194674012856","157.99244570349387","157.99244570349387","157.99244570349387","","","","","",""
"660","168.17614678899082","168.17614678899082","168.17614678899082","158.2179607109448","158.2179607109448","158.2179607109448","","","","","",""
"664","167.00924214417745","167.00924214417745","167.00924214417745","156.71685606060606","156.71685606060606","156.71685606060606","","","","","",""
"668","166.3470695970696","166.3470695970696","166.3470695970696","160.12511759172153","160.12511759172153","160.12511759172153","","","","","",""
"672","170.8521897810219","170.8521897810219","170.8521897810219","162.9801699716714","162.9801699716714","162.9801699716714","","","","","",""
"676","170.83333333333334","170.83333333333334","170.83333333333334","162.55130597014926","162.55130597014926","162.55130597014926","","","","","",""
"680","169.98447488584475","169.98447488584475","169.98447488584475","153.53721374045801","153.53721374045801","153.53721374045801","","","","","",""
"684","172.09257561869845","172.09257561869845","172.09257561869845","153.77735490009513","153.77735490009513","153.77735490009513","","","","","",""
"688","170.5337591240876","170.5337591240876","170.5337591240876","151.6100386100386","151.6100386100386","151.6100386100386","","","","","",""
"692","173.1376481312671","173.1376481312671","173.1376481312671","155.89714285714285","155.89714285714285","155.89714285714285","","","","","",""
"696","171.48069852941177","171.48069852941177","171.48069852941177","161.14080459770116","161.14080459770116","161.14080459770116","","","","","",""
"700","171.1824817518248","171.1824817518248","171.1824817518248","155.63062200956938","155.63062200956938","155.63062200956938","","","","","",""
"704","171.3248407643312","171.3248407643312","171.3248407643312","158.75688509021842","158.75688509021842","158.75688509021842","","","","","",""
"708","171.68464351005485","171.68464351005485","171.68464351005485","154.0803402646503","154.0803402646503","154.0803402646503","","","","","",""
"712","165.2087912087912","165.2087912087912","165.2087912087912","151.88741721854305","151.88741721854305","151.88741721854305","","","","","",""
"716","163.96326905417814","163.96326905417814","163.96326905417814","153.44919278252613","153.44919278252613","153.44919278252613","","","","","",""
"720","168.40997229916897","168.40997229916897","168.40997229916897","154.78154425612053","154.78154425612053","154.78154425612053","","","","","",""
"724","161.72610294117646","161.72610294117646","161.72610294117646","152.17630331753554","152.17630331753554","152.17630331753554","","","","","",""
"728","164.0314523589269","164.0314523589269","164.0314523589269","154.44263862332696","154.44263862332696","154.44263862332696","","","","","",""
"732","160.97754911131898","160.97754911131898","160.97754911131898","160.95437262357413","160.95437262357413","160.95437262357413","","","","","",""
"736","169.2074418604651","169.2074418604651","169.2074418604651","156.84962406015038","156.84962406015038","156.84962406015038","","","","","",""
"740","163.15434985968196","163.15434985968196","163.15434985968196","154.6810506566604","154.6810506566604","154.6810506566604","","","","","",""
"744","164.57196261682242","164.57196261682242","164.57196261682242","155.18199233716476","155.18199233716476","155.18199233716476","","","","","",""
"748","169.28200371057514","169.28200371057514","169.28200371057514","153.1320754716981","153.1320754716981","153.1320754716981","","","","","",""
"752","166.4529520295203","166.4529520295203","166.4529520295203","152.28772258669167","152.28772258669167","152.28772258669167","","","","","",""
"756","165.63196347031965","165.63196347031965","165.63196347031965","153.66479400749063","153.66479400749063","153.66479400749063","","","","","",""
"760","169.9280442804428","169.9280442804428","169.9280442804428","153.8964218455744","153.8964218455744","153.8964218455744","","","","","",""
"764","169.07805325987144","169.07805325987144","169.07805325987144","157.20978363123237","157.20978363123237","157.20978363123237","","","","","",""
"768","165.68198529411765","165.68198529411765","165.68198529411765","157.0287569573284","157.0287569573284","157.0287569573284","","","","","",""
"772","165.70787545787545","165.70787545787545","165.70787545787545","158.94814814814814","158.94814814814814","158.94814814814814","","","","","",""
"776","165.2368177613321","165.2368177613321","165.2368177613321","154.94183864915573","154.94183864915573","154.94183864915573","","","","","",""
"780","166.93068391866913","166.93068391866913","166.93068391866913","159.44300278035217","159.44300278035217","159.44300278035217","","","","","",""
"784","164.07853881278538","164.07853881278538","164.07853881278538","156.57513914656772","156.57513914656772","156.57513914656772","","","","","",""
"788","167.20220588235293","167.20220588235293","167.20220588235293","158.32252085264133","158.32252085264133","158.32252085264133","","","","","",""
"792","168.61024702653248","168.61024702653248","168.61024702653248","157.9307764265669","157.9307764265669","157.9307764265669","","","","","",""
"796","165.5371219065078","165.5371219065078","165.5371219065078","156.36287313432837","156.36287313432837","156.36287313432837","","","","","",""
"800","168.75715604801476","168.75715604801476","168.75715604801476","155.15188679245284","155.15188679245284","155.15188679245284","","","","","",""
"804","168.15279048490393","168.15279048490393","168.15279048490393","153.82270168855536","153.82270168855536","153.82270168855536","","","","","",""
"808","164.67652495378928","164.67652495378928","164.67652495378928","155.70247148288973","155.70247148288973","155.70247148288973","","","","","",""
"812","166.12603495860165","166.12603495860165","166.12603495860165","159.43820224719101","159.43820224719101","159.43820224719101","","","","","",""
"816","169.54645814167432","169.54645814167432","169.54645814167432","156.42642924086223","156.42642924086223","156.42642924086223","","","","","",""
"820","162.33117483811287","162.33117483811287","162.33117483811287","154.31771321462043","154.31771321462043","154.31771321462043","","","","","",""
"824","165.4833641404806","165.4833641404806","165.4833641404806","153.83082706766916","153.83082706766916","153.83082706766916","","","","","",""
"828","163.591985428051","163.591985428051","163.591985428051","151.41132075471697","151.41132075471697","151.41132075471697","","","","","",""
"832","162.29112754158965","162.29112754158965","162.29112754158965","155.54426840633738","155.54426840633738","155.54426840633738","","","","","",""
"836","162.66449814126395","162.66449814126395","162.66449814126395","","","","","","","","",""
"840","163.7239776951673","163.7239776951673","163.7239776951673","","","","","","","","",""
"844","159.7903970452447","159.7903970452447","159.7903970452447","","","","","","","","",""
"848","163.02672811059907","163.02672811059907","163.02672811059907","","","","","","","","",""
"852","162.48443223443223","162.48443223443223","162.48443223443223","","","","","","","","",""
