"Step","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MAX"
"552","467.969696969697","467.969696969697","467.969696969697","477.4488188976378","477.4488188976378","477.4488188976378","","","","","",""
"556","425.7578125","425.7578125","425.7578125","511.6587301587302","511.6587301587302","511.6587301587302","","","","","",""
"560","448.7457627118644","448.7457627118644","448.7457627118644","522.8778625954199","522.8778625954199","522.8778625954199","","","","","",""
"564","425.944","425.944","425.944","498.6825396825397","498.6825396825397","498.6825396825397","","","","","",""
"568","449.424","449.424","449.424","490.9248120300752","490.9248120300752","490.9248120300752","","","","","",""
"572","465.52","465.52","465.52","513.6423357664233","513.6423357664233","513.6423357664233","","","","","",""
"576","458.40944881889766","458.40944881889766","458.40944881889766","555.8260869565217","555.8260869565217","555.8260869565217","","","","","",""
"580","446.98425196850394","446.98425196850394","446.98425196850394","511.45864661654133","511.45864661654133","511.45864661654133","","","","","",""
"584","518.8347107438017","518.8347107438017","518.8347107438017","488.1640625","488.1640625","488.1640625","","","","","",""
"588","482.8","482.8","482.8","573.8230769230769","573.8230769230769","573.8230769230769","","","","","",""
"592","517.0833333333334","517.0833333333334","517.0833333333334","504.7142857142857","504.7142857142857","504.7142857142857","","","","","",""
"596","500.968253968254","500.968253968254","500.968253968254","523.4736842105264","523.4736842105264","523.4736842105264","","","","","",""
"600","530.828125","530.828125","530.828125","524.4758064516129","524.4758064516129","524.4758064516129","","","","","",""
"604","494.5652173913044","494.5652173913044","494.5652173913044","529.542372881356","529.542372881356","529.542372881356","","","","","",""
"608","502.4130434782609","502.4130434782609","502.4130434782609","551.5873015873016","551.5873015873016","551.5873015873016","","","","","",""
"612","523.4230769230769","523.4230769230769","523.4230769230769","588.9307692307692","588.9307692307692","588.9307692307692","","","","","",""
"616","549.1507936507936","549.1507936507936","549.1507936507936","481.496062992126","481.496062992126","481.496062992126","","","","","",""
"620","487.58196721311475","487.58196721311475","487.58196721311475","477.655737704918","477.655737704918","477.655737704918","","","","","",""
"624","480.82835820895525","480.82835820895525","480.82835820895525","513.1417322834645","513.1417322834645","513.1417322834645","","","","","",""
"628","465.206106870229","465.206106870229","465.206106870229","449.5703125","449.5703125","449.5703125","","","","","",""
"632","447.140625","447.140625","447.140625","464.8859649122807","464.8859649122807","464.8859649122807","","","","","",""
"636","467.05384615384617","467.05384615384617","467.05384615384617","464.26771653543307","464.26771653543307","464.26771653543307","","","","","",""
"640","472","472","472","462.568","462.568","462.568","","","","","",""
"644","480.60483870967744","480.60483870967744","480.60483870967744","428.70175438596493","428.70175438596493","428.70175438596493","","","","","",""
"648","482.4274193548387","482.4274193548387","482.4274193548387","469.8536585365854","469.8536585365854","469.8536585365854","","","","","",""
"652","488.52272727272725","488.52272727272725","488.52272727272725","457.5","457.5","457.5","","","","","",""
"656","508.86013986013984","508.86013986013984","508.86013986013984","585.9304347826087","585.9304347826087","585.9304347826087","","","","","",""
"660","481.6985294117647","481.6985294117647","481.6985294117647","487.739837398374","487.739837398374","487.739837398374","","","","","",""
"664","524.6044776119403","524.6044776119403","524.6044776119403","481.4076923076923","481.4076923076923","481.4076923076923","","","","","",""
"668","452.90551181102364","452.90551181102364","452.90551181102364","461.9051724137931","461.9051724137931","461.9051724137931","","","","","",""
"672","537.4227642276422","537.4227642276422","537.4227642276422","490.41129032258067","490.41129032258067","490.41129032258067","","","","","",""
"676","472.8503937007874","472.8503937007874","472.8503937007874","519.9396551724138","519.9396551724138","519.9396551724138","","","","","",""
"680","503.15748031496065","503.15748031496065","503.15748031496065","518.3405797101449","518.3405797101449","518.3405797101449","","","","","",""
"684","474.74380165289256","474.74380165289256","474.74380165289256","502.4876033057851","502.4876033057851","502.4876033057851","","","","","",""
"688","499.9767441860465","499.9767441860465","499.9767441860465","500.8119658119658","500.8119658119658","500.8119658119658","","","","","",""
"692","439.26666666666665","439.26666666666665","439.26666666666665","541.5123966942149","541.5123966942149","541.5123966942149","","","","","",""
"696","449.625","449.625","449.625","558.9915966386554","558.9915966386554","558.9915966386554","","","","","",""
"700","466.992","466.992","466.992","525.6460176991151","525.6460176991151","525.6460176991151","","","","","",""
"704","490.92248062015506","490.92248062015506","490.92248062015506","549.2105263157895","549.2105263157895","549.2105263157895","","","","","",""
"708","496.92","496.92","496.92","519.0247933884298","519.0247933884298","519.0247933884298","","","","","",""
"712","462.2276422764228","462.2276422764228","462.2276422764228","542.4583333333334","542.4583333333334","542.4583333333334","","","","","",""
"716","484.609375","484.609375","484.609375","494.42201834862385","494.42201834862385","494.42201834862385","","","","","",""
"720","452.968","452.968","452.968","486.47169811320754","486.47169811320754","486.47169811320754","","","","","",""
"724","514.2666666666667","514.2666666666667","514.2666666666667","515.3214285714286","515.3214285714286","515.3214285714286","","","","","",""
"728","512.6050420168067","512.6050420168067","512.6050420168067","530.5528455284552","530.5528455284552","530.5528455284552","","","","","",""
"732","523.1818181818181","523.1818181818181","523.1818181818181","510.9824561403509","510.9824561403509","510.9824561403509","","","","","",""
"736","524.856","524.856","524.856","519.7826086956521","519.7826086956521","519.7826086956521","","","","","",""
"740","545.8854961832061","545.8854961832061","545.8854961832061","567.072","567.072","567.072","","","","","",""
"744","495.44166666666666","495.44166666666666","495.44166666666666","497.73636363636365","497.73636363636365","497.73636363636365","","","","","",""
"748","526.2540983606557","526.2540983606557","526.2540983606557","477.8252427184466","477.8252427184466","477.8252427184466","","","","","",""
"752","519.6875","519.6875","519.6875","514.0727272727273","514.0727272727273","514.0727272727273","","","","","",""
"756","517.6484375","517.6484375","517.6484375","459.8235294117647","459.8235294117647","459.8235294117647","","","","","",""
"760","520.6280991735537","520.6280991735537","520.6280991735537","540.7096774193549","540.7096774193549","540.7096774193549","","","","","",""
"764","457.2682926829268","457.2682926829268","457.2682926829268","525.3032786885246","525.3032786885246","525.3032786885246","","","","","",""
"768","475.0390625","475.0390625","475.0390625","593.2605042016806","593.2605042016806","593.2605042016806","","","","","",""
"772","467.19166666666666","467.19166666666666","467.19166666666666","526.1774193548387","526.1774193548387","526.1774193548387","","","","","",""
"776","476.2773109243698","476.2773109243698","476.2773109243698","541.5263157894736","541.5263157894736","541.5263157894736","","","","","",""
"780","470.96521739130435","470.96521739130435","470.96521739130435","525.5254237288135","525.5254237288135","525.5254237288135","","","","","",""
"784","484.6386554621849","484.6386554621849","484.6386554621849","510.21487603305786","510.21487603305786","510.21487603305786","","","","","",""
"788","508.09322033898303","508.09322033898303","508.09322033898303","535.4793388429752","535.4793388429752","535.4793388429752","","","","","",""
"792","443.9396551724138","443.9396551724138","443.9396551724138","494.07766990291265","494.07766990291265","494.07766990291265","","","","","",""
"796","530.9826086956522","530.9826086956522","530.9826086956522","514.5555555555555","514.5555555555555","514.5555555555555","","","","","",""
"800","525.7179487179487","525.7179487179487","525.7179487179487","545.1496062992126","545.1496062992126","545.1496062992126","","","","","",""
"804","454.7603305785124","454.7603305785124","454.7603305785124","523.7258064516129","523.7258064516129","523.7258064516129","","","","","",""
"808","468.4310344827586","468.4310344827586","468.4310344827586","499.1707317073171","499.1707317073171","499.1707317073171","","","","","",""
"812","505.5284552845528","505.5284552845528","505.5284552845528","545.4090909090909","545.4090909090909","545.4090909090909","","","","","",""
"816","438.6818181818182","438.6818181818182","438.6818181818182","510.00847457627117","510.00847457627117","510.00847457627117","","","","","",""
"820","498.8","498.8","498.8","527.5121951219512","527.5121951219512","527.5121951219512","","","","","",""
"824","458.34513274336285","458.34513274336285","458.34513274336285","556.2283464566929","556.2283464566929","556.2283464566929","","","","","",""
"828","474.0082644628099","474.0082644628099","474.0082644628099","527.6280991735537","527.6280991735537","527.6280991735537","","","","","",""
"832","486.56","486.56","486.56","454.1393442622951","454.1393442622951","454.1393442622951","","","","","",""
"836","455.6909090909091","455.6909090909091","455.6909090909091","","","","","","","","",""
"840","486.87704918032784","486.87704918032784","486.87704918032784","","","","","","","","",""
"844","446.56692913385825","446.56692913385825","446.56692913385825","","","","","","","","",""
"848","493.896","493.896","493.896","","","","","","","","",""
"852","467.31666666666666","467.31666666666666","467.31666666666666","","","","","","","","",""
